iter	Logloss
0	0.5504142531
1	0.4563188188
2	0.3918733142
3	0.3472364442
4	0.3127534652
5	0.2839568819
6	0.2596417989
7	0.2436695768
8	0.2301529961
9	0.2189250726
10	0.2041830311
11	0.1948838782
12	0.1834997343
13	0.1797552231
14	0.1746351462
15	0.1716197099
16	0.1614954396
17	0.1576002246
18	0.1541674793
19	0.1506061519
20	0.1483088038
21	0.1459795842
22	0.1443515414
23	0.1428209675
24	0.1397630307
25	0.1385130297
26	0.1360468545
27	0.1349155457
28	0.1336269342
29	0.1321991742
30	0.1256744074
31	0.1246668405
32	0.1179259455
33	0.1170910493
34	0.1158617828
35	0.1148399996
36	0.113965132
37	0.1049140088
38	0.1036037375
39	0.1028431464
40	0.1024291793
41	0.1010424268
42	0.1003106581
43	0.09977431708
44	0.09416987387
45	0.09204529847
46	0.0915012516
47	0.09098702877
48	0.09044459586
49	0.09009618947
50	0.08932051045
51	0.08890372152
52	0.08556028486
53	0.0804462655
54	0.07987167469
55	0.0784142421
56	0.07804308096
57	0.07469978086
58	0.073976625
59	0.07302350291
60	0.07276395131
61	0.07248481333
62	0.07195779589
63	0.07121953634
64	0.07064453462
65	0.0702753449
66	0.06983508327
67	0.06948935031
68	0.06907732028
69	0.06844730141
70	0.06690467608
71	0.06647936732
72	0.06628543671
73	0.06590853915
74	0.06573988926
75	0.06485970059
76	0.06440000992
77	0.06392209831
78	0.06369349802
79	0.06350848077
80	0.06329421336
81	0.06271582957
82	0.06071827016
83	0.06043153589
84	0.06008735024
85	0.05982417575
86	0.05960848874
87	0.05942838322
88	0.05890415794
89	0.05775543525
90	0.0573966903
91	0.05705023239
92	0.05684372469
93	0.05657013823
94	0.05626845271
95	0.05603091231
96	0.05551016413
97	0.05501794066
98	0.05483699361
99	0.05449081034
100	0.05370062927
101	0.05353192994
102	0.05339043488
103	0.05319025144
104	0.0529693103
105	0.05268261317
106	0.0524771603
107	0.05207810315
108	0.0516900045
109	0.05131181504
110	0.0511772914
111	0.05084030688
112	0.05068012335
113	0.05048159158
114	0.05014396714
115	0.0484803766
116	0.04816074325
117	0.04682418222
118	0.04667967612
119	0.04625949253
120	0.04565715188
121	0.04518231021
122	0.04457634794
123	0.04437440501
124	0.04404717697
125	0.04387301655
126	0.04356181806
127	0.04342759112
128	0.04327199715
129	0.04309735266
130	0.04284966403
131	0.04270953199
132	0.0426091948
133	0.04252612259
134	0.04238547568
135	0.04186823257
136	0.04157715764
137	0.04106106803
138	0.04080217372
139	0.04075118699
