iter	Logloss
572	0.006339893426
573	0.006319993898
574	0.006279637965
575	0.006249462297
576	0.006237503075
577	0.006237503075
578	0.006224095982
579	0.006224091965
580	0.006224091965
581	0.006224059877
582	0.006224059877
583	0.006224029641
584	0.006224021019
585	0.006224027496
586	0.006224016079
587	0.006223995146
588	0.006223988572
589	0.006223511207
590	0.006213161203
591	0.006213138201
592	0.006213129925
593	0.006213111556
594	0.006213073432
595	0.006213065598
596	0.006213054168
597	0.006213054168
598	0.006213054168
599	0.006213054168
600	0.006213054168
601	0.00621303166
602	0.00621303166
603	0.00621303166
604	0.00621303166
605	0.00621303166
606	0.00621303166
607	0.00621303166
608	0.00621303166
609	0.00621303166
610	0.00621303166
611	0.00621303166
612	0.00621303166
613	0.00621303166
614	0.00621303166
615	0.00621303166
616	0.00621303166
617	0.00621303166
618	0.006212980738
619	0.006212980738
620	0.006212980738
621	0.006212980738
622	0.006212980738
623	0.006212980738
624	0.006212980738
625	0.006212980738
626	0.006212980738
627	0.006212980738
628	0.006212980738
629	0.006212980738
630	0.006212980738
631	0.006212980738
632	0.006212980738
633	0.006212980738
634	0.006212980738
635	0.006212980738
636	0.006212980738
637	0.006212980738
638	0.006212980738
639	0.006212980738
640	0.006212980738
641	0.006212980738
642	0.006212980738
643	0.006212980738
644	0.006212980738
645	0.006203076676
646	0.006190346753
647	0.006171347919
648	0.006126905516
649	0.006121415194
650	0.006104516947
651	0.006056202795
652	0.006056185255
653	0.006042255932
654	0.006016302759
655	0.005982102771
656	0.005968652555
657	0.00594087387
658	0.005924472839
659	0.005893615647
660	0.005893587625
661	0.005882731533
662	0.005856632066
663	0.005856615892
664	0.005856588529
665	0.005856588529
666	0.005856588529
667	0.005856539186
668	0.005856547617
669	0.005847581798
670	0.005830707416
671	0.005815903446
672	0.005798622621
673	0.005798606886
674	0.005798594705
675	0.005798594705
676	0.005798594705
677	0.005798594705
678	0.005798594705
679	0.005798594705
680	0.005798594705
681	0.005798594705
682	0.005798594705
683	0.005798594705
684	0.005798558054
685	0.005798558054
686	0.005798558054
687	0.005798558054
688	0.005798558054
689	0.005798558054
690	0.005798558054
691	0.005798558054
692	0.005798558054
693	0.005798510185
694	0.005798510185
695	0.005798510185
696	0.005798510185
697	0.005798510185
698	0.005798493938
699	0.005798477068
700	0.005798482827
701	0.005798462514
702	0.005798463496
703	0.005798457032
704	0.005798457032
705	0.005798431761
706	0.005798431761
707	0.005798431761
708	0.005798431761
709	0.005798431761
710	0.005798431761
711	0.005798431761
712	0.005798414164
713	0.005798414164
714	0.005798419708
715	0.005798419708
716	0.005798419708
717	0.005798419708
718	0.005798419708
719	0.005798419708
720	0.005798392018
721	0.005798392018
722	0.005798392018
723	0.005798392018
724	0.005798392018
725	0.005798370721
726	0.005798370721
727	0.005798370721
728	0.005798370721
729	0.005798370721
730	0.005798369726
731	0.005798369726
732	0.005798364552
733	0.005798364552
734	0.005798321758
735	0.005798321758
736	0.005798321758
737	0.005798321758
738	0.005798321758
739	0.005798321758
740	0.005798321758
741	0.005798321758
742	0.005798321758
743	0.005798286959
744	0.005798286959
745	0.005798286959
746	0.005798286959
747	0.005798286959
748	0.005798286959
749	0.005798286959
750	0.005798286959
751	0.005798286959
752	0.005798275236
753	0.005798275236
754	0.005798275236
755	0.005798275236
756	0.005798259735
757	0.005798259735
758	0.005798259735
759	0.005798259735
760	0.005798259735
761	0.005798259735
762	0.005798259735
763	0.005798248525
764	0.005798248525
765	0.005798248525
766	0.005798248525
767	0.005798248525
768	0.005798248525
769	0.005798248525
770	0.005798248525
771	0.005798248525
772	0.005798248525
773	0.005798248525
774	0.005798248525
775	0.005798248525
776	0.005798248525
777	0.005798248525
778	0.005798248525
779	0.005798248525
780	0.005798248525
781	0.005798248525
782	0.005798248525
783	0.005798248525
784	0.005798248525
785	0.005798248525
786	0.005798248525
787	0.005798248525
788	0.005798248525
789	0.005798249885
790	0.005798249885
791	0.005798249885
792	0.005798249885
793	0.005798249885
794	0.005798249885
795	0.005798249885
796	0.005798249885
797	0.005798249885
798	0.005798249885
799	0.005798249885
800	0.005798215517
801	0.005798215517
802	0.005798215517
803	0.005798215517
804	0.005798215517
805	0.005798215517
806	0.005798215517
807	0.005798215517
808	0.005798207239
809	0.005798207239
810	0.005798207239
811	0.005798207239
812	0.005798207239
813	0.005798203687
814	0.005798203687
815	0.005798203687
816	0.005798203687
817	0.005798203687
818	0.005798203687
819	0.005798203687
820	0.005798203687
821	0.005798203687
822	0.005798203687
823	0.005798203687
824	0.005798203687
825	0.005798203687
826	0.005798203687
827	0.005798203687
828	0.005798203687
829	0.005798203687
830	0.005798169438
831	0.005798169438
832	0.005798169438
833	0.005798169438
834	0.005798169438
835	0.005798169438
836	0.005798169438
837	0.005798169438
838	0.005798169438
839	0.005798169438
840	0.005798169438
841	0.005798169438
842	0.005798169438
843	0.005798169438
844	0.005798169438
845	0.005798169438
846	0.005798169438
847	0.005798169438
848	0.005798169438
849	0.005798169438
850	0.005798169438
851	0.00579815311
852	0.00579815311
853	0.00579815311
854	0.00579815311
855	0.00579815311
856	0.00579815311
857	0.00579815311
858	0.00579815311
859	0.00579815311
860	0.00579815311
861	0.005798146667
862	0.005798146667
863	0.005798146667
864	0.005798146667
865	0.005798146667
866	0.005798146667
867	0.005798146667
868	0.005798146667
869	0.005798146667
870	0.005798146667
871	0.005798146667
872	0.005798146667
873	0.005798146667
874	0.005798146667
875	0.005798146667
876	0.005798146667
877	0.005798146667
878	0.005798146667
879	0.005798128085
880	0.005798128085
881	0.005798128085
882	0.005798128085
883	0.005798141567
884	0.005798141567
885	0.005798141567
886	0.005798141567
887	0.005798141567
888	0.005798141567
889	0.005798141567
890	0.005798141567
891	0.005798141567
892	0.005798141567
893	0.005798141567
894	0.005798141567
895	0.005798141567
896	0.005798141567
897	0.005798141567
898	0.005798141567
899	0.005798141567
900	0.005798141567
901	0.005798141567
902	0.005798141567
903	0.005798141567
904	0.005798141567
905	0.005798141567
906	0.005798141567
907	0.005798141567
908	0.005798141567
909	0.005798141567
910	0.005798141567
911	0.005798141567
912	0.005798141567
913	0.005798141567
914	0.005798141567
915	0.005798141567
916	0.005798141567
917	0.005798141567
918	0.005798141567
919	0.005798141567
920	0.005798141567
921	0.00579812828
922	0.00579812828
923	0.00579812828
924	0.00579812828
925	0.00579812828
926	0.00579812828
927	0.00579812828
928	0.00579812828
929	0.00579812828
930	0.00579812828
931	0.00579812828
932	0.00579812828
933	0.00579812828
934	0.00579812828
935	0.00579812828
936	0.00579812828
937	0.00579812828
938	0.00579812828
939	0.00579812828
940	0.00579812828
941	0.00579812828
942	0.00579812828
943	0.005798127294
944	0.005798127294
945	0.005798127294
946	0.005798127294
947	0.005798127294
948	0.005798127294
949	0.005798127294
950	0.005798127294
951	0.005798127294
952	0.005798127294
953	0.005798127294
954	0.005798127294
955	0.005798127294
956	0.005798127294
957	0.005798127294
958	0.005798127294
959	0.005798127294
960	0.005798127294
961	0.005798127294
962	0.005798127294
963	0.005798127294
964	0.005798127294
965	0.005798127294
966	0.005798127294
967	0.005798127294
968	0.005798127294
969	0.005798127294
970	0.005798127294
971	0.005798127294
972	0.005798127294
973	0.005798127294
974	0.005798127294
975	0.005798127294
976	0.005798103299
977	0.005798103299
978	0.005798103299
979	0.005798103299
980	0.005798103299
981	0.005798103299
982	0.005798103299
983	0.005798103299
984	0.005798103299
985	0.005798103299
986	0.005798103299
987	0.005798103299
988	0.005798103299
989	0.005798103299
990	0.005798103299
991	0.005798103299
992	0.005798103299
993	0.005798103299
994	0.005798103299
995	0.005798103299
996	0.005798103299
997	0.005798103299
998	0.005798103299
999	0.005798103299
