iter	Logloss
0	0.563454702
1	0.4628267107
2	0.3865240163
3	0.333390863
4	0.3035053246
5	0.2716335554
6	0.2559834453
7	0.2405110695
8	0.2227569534
9	0.2099367515
10	0.2000114889
11	0.1928179871
12	0.1852019175
13	0.1804794587
14	0.1744634987
15	0.1710420187
16	0.1666928176
17	0.1629087941
18	0.1594593511
19	0.1570009278
20	0.1547069574
21	0.1506688588
22	0.1485626724
23	0.1463800691
24	0.1444965904
25	0.1426756659
26	0.1407426743
27	0.1385978555
28	0.1375480229
29	0.1359584248
30	0.134604563
31	0.1328591178
32	0.1317482654
33	0.1306089451
34	0.1296307429
35	0.128146616
36	0.1267313038
37	0.1205785284
38	0.1197901148
39	0.116255927
40	0.1152551405
41	0.1145667822
42	0.1125775566
43	0.1116431254
44	0.1109550345
45	0.1100987452
46	0.1057161615
47	0.1040691673
48	0.102793601
49	0.10204663
50	0.09922763829
51	0.09855085048
52	0.09151917913
53	0.09043732789
54	0.08983265308
55	0.08918580284
56	0.08883141203
57	0.0883437302
58	0.08650080457
59	0.08505150817
60	0.08432016417
61	0.08381755123
62	0.08342670475
63	0.08301419574
64	0.08264775224
65	0.08182382553
66	0.08141492841
67	0.08085420386
68	0.08048424231
69	0.08014979169
70	0.07980515653
71	0.07909002202
72	0.07860679396
73	0.07833635588
74	0.07798734364
75	0.07726280879
76	0.07687551233
77	0.07600998567
78	0.07544858175
79	0.07498206046
80	0.07418319678
81	0.07389249972
82	0.0732390919
83	0.07118349968
84	0.0709263557
85	0.07044028321
86	0.06969402522
87	0.06884072574
88	0.06633831259
89	0.06587972924
90	0.06443269853
91	0.06410041576
92	0.06379059754
93	0.06253149349
94	0.0622326045
95	0.06164606563
96	0.06135323633
97	0.06100630526
98	0.06051102674
99	0.06032804807
100	0.05994527658
101	0.05958661102
102	0.05935339581
103	0.05790764194
104	0.05687207317
105	0.05651238991
106	0.05621093635
107	0.05585563789
108	0.05566867258
109	0.05511609209
110	0.05485705126
111	0.05382489897
112	0.05340236106
113	0.05306560042
114	0.05220722043
115	0.05176379937
116	0.05146912178
117	0.0492651477
118	0.04872698406
119	0.04818479867
120	0.04771030005
121	0.04725316735
122	0.04702305396
123	0.04689485338
124	0.04673826128
125	0.04656251263
126	0.04635160894
127	0.04605815422
128	0.04570658071
129	0.0455283584
130	0.04533861176
131	0.04499248453
132	0.04483146763
133	0.04248753512
134	0.04229840885
135	0.04144236349
136	0.04115090145
137	0.04090521785
138	0.04072685994
139	0.04060409865
140	0.04023102172
141	0.04006793628
142	0.03997047731
143	0.0397965296
144	0.03959386433
145	0.0393195321
146	0.03907014385
147	0.03890366818
148	0.03870922702
149	0.03784321819
150	0.03773555052
151	0.03750826229
152	0.03740851882
153	0.03719140189
154	0.03700802469
155	0.03680292332
156	0.03645885703
157	0.03630218854
158	0.03624867815
159	0.03612155888
160	0.03592312117
161	0.03562403812
162	0.03544031347
163	0.03533379532
164	0.03517667477
165	0.03498916922
166	0.03494489379
167	0.03467006331
168	0.03453440321
169	0.03444902962
170	0.03419618872
171	0.03360187819
172	0.03350250833
173	0.03335679561
174	0.03303333569
175	0.03297881829
176	0.03283238411
177	0.03268022108
178	0.03245400531
179	0.03219282545
180	0.03159118151
181	0.03133802481
182	0.0312485657
183	0.03105340859
184	0.03097432818
185	0.03092285439
186	0.03080617879
187	0.03069337101
188	0.03057272708
189	0.03024009025
190	0.03000155812
191	0.02990701554
192	0.02978083208
193	0.02953504224
194	0.02939502352
195	0.02928510181
196	0.02911296737
197	0.02857824792
198	0.0280565545
199	0.02789644443
200	0.02780678447
201	0.02771838576
202	0.02768618486
203	0.0275488229
204	0.02733426996
205	0.02723886948
206	0.02716149012
207	0.0270701766
208	0.02699204595
209	0.02630051589
210	0.02622229421
211	0.02609490503
212	0.02598401851
213	0.0253397755
214	0.02509520336
215	0.02499381525
216	0.02496768132
217	0.02471317059
218	0.0246360083
219	0.02455230856
220	0.02451318544
221	0.02445673493
222	0.02429688656
223	0.02411453244
224	0.02400770639
225	0.02395302973
226	0.02387674993
227	0.02367825882
228	0.02362132653
229	0.02358018055
230	0.02351580482
231	0.02344028281
232	0.02339584186
233	0.02321576498
234	0.02315265459
235	0.02306389428
236	0.02302433254
237	0.02289202083
238	0.02274412936
239	0.02262223828
240	0.02249277494
241	0.02245010209
242	0.02236296437
243	0.02223336945
244	0.02210191886
245	0.02196871682
246	0.02187497084
247	0.02177432968
248	0.0217013456
249	0.02156306351
250	0.0213655077
251	0.02118525531
252	0.0210793758
253	0.02026506995
254	0.01995613829
255	0.01991711723
256	0.01972211855
257	0.01967858336
258	0.01959664367
259	0.01954247501
260	0.01943268063
261	0.0193638047
262	0.01929986117
263	0.01916677569
264	0.01905621379
265	0.01903630631
266	0.01891521497
267	0.01881609709
268	0.01876887763
269	0.01871537768
270	0.01864303517
271	0.01861994838
272	0.01852836406
273	0.01839685003
274	0.01833867579
275	0.01816008871
276	0.01807398939
277	0.01802170101
278	0.01794785765
279	0.01789903016
280	0.01780635487
281	0.01775432028
282	0.01773951727
283	0.01763873193
284	0.01756943445
285	0.01748201844
286	0.01741715365
287	0.017321359
288	0.01713000032
289	0.01700650669
290	0.01698608846
291	0.01692970292
292	0.01686978308
293	0.01685610944
294	0.01676776373
295	0.01663445633
296	0.01650247599
297	0.01645612363
298	0.01642621689
299	0.01636728448
300	0.01633258767
301	0.01632165051
302	0.01626972921
303	0.01626052601
304	0.01619537498
305	0.01614984531
306	0.01606683402
307	0.01595274699
308	0.01591056812
309	0.01585543211
310	0.01582332532
311	0.01580649489
312	0.01570358758
313	0.01565974086
314	0.01557520852
315	0.01554625403
316	0.01548927327
317	0.01545370561
318	0.0153962554
319	0.0153136701
320	0.01524302293
321	0.01521729217
322	0.01511471755
323	0.0151012456
324	0.01506092894
325	0.01493036379
326	0.01487135733
327	0.01485992344
328	0.0148306956
329	0.01475945494
330	0.01473284195
331	0.0147234306
332	0.0146866631
333	0.01465428039
334	0.01451176502
335	0.01450090589
336	0.01447346859
337	0.01441479062
338	0.01436131555
339	0.01431004862
340	0.01427114773
341	0.0142104699
342	0.01410892846
343	0.01409222436
344	0.01404144239
345	0.01401950544
346	0.01390911747
347	0.01388387878
348	0.01377092986
349	0.01374195342
350	0.01371638254
351	0.01369708904
352	0.01367198611
353	0.01362024431
354	0.01359123588
355	0.01349885285
356	0.01342647486
357	0.01338064117
358	0.01335723643
359	0.01334325194
360	0.01326882127
361	0.01324262722
362	0.01316243037
363	0.01312372827
364	0.01309706316
365	0.01307224067
366	0.01304169944
367	0.0129942119
368	0.01293754167
369	0.01281874076
370	0.01278157544
371	0.0127097038
372	0.01268875229
373	0.01267104946
374	0.01264262639
375	0.0123855625
376	0.01235306706
377	0.01229189984
378	0.0122715643
379	0.01221178481
380	0.01213600735
381	0.01210062633
382	0.01206022961
383	0.0120396457
384	0.01202585713
385	0.01199840042
386	0.0119845806
387	0.01194479643
388	0.01193024698
389	0.0119076888
390	0.01186979683
391	0.01164135276
392	0.01157202424
393	0.01152059953
394	0.01145730992
395	0.01143809458
396	0.01136787807
397	0.01133931285
398	0.01129660728
399	0.01123110055
400	0.01120821354
401	0.01116746918
402	0.01112655134
403	0.01105895779
404	0.01104510471
405	0.011021276
406	0.01080118639
407	0.01077082902
408	0.01074602593
409	0.01070983502
410	0.0106945033
411	0.01068041836
412	0.01064123622
413	0.01061299862
414	0.01055635653
415	0.01053952089
416	0.01051886329
417	0.01047821726
418	0.01045755494
419	0.01043555296
420	0.01039994291
421	0.01023770208
422	0.01017694645
423	0.0101643617
424	0.01015553909
425	0.01013278953
426	0.01010716093
427	0.01009559958
428	0.01002794298
429	0.01001593486
430	0.009995703601
431	0.009963838273
432	0.009943630219
433	0.009897947223
434	0.009862718901
435	0.009854998984
436	0.009838930508
437	0.009822065324
438	0.009802153363
439	0.00978096171
440	0.009735547045
