iter	Logloss
0	0.4895025606
1	0.3746524621
2	0.3133279031
3	0.2734120488
4	0.2470900827
5	0.2216381213
6	0.2021600047
7	0.1831284408
8	0.1719687648
9	0.1620908476
10	0.1566374379
11	0.1528946228
12	0.139647743
13	0.1333511377
14	0.1279659985
15	0.1260346248
16	0.123199192
17	0.1196527812
18	0.1169010471
19	0.1137846667
20	0.1113157317
21	0.1098645562
22	0.1082685414
23	0.1070318818
24	0.1047804139
25	0.1035708758
26	0.101902024
27	0.09022134183
28	0.0880176706
29	0.08038053919
30	0.07910929827
31	0.07546188268
32	0.0749023954
33	0.07418910188
34	0.07351226949
35	0.07221568025
36	0.07169509087
37	0.07105775259
38	0.06958517221
39	0.06907477544
40	0.06860643527
41	0.06585168384
42	0.06535795682
43	0.06343488898
44	0.06238435266
45	0.06173204451
46	0.06117794418
47	0.05793952251
48	0.05696504792
49	0.05640570095
50	0.05595027224
51	0.05559273402
52	0.05512403601
53	0.05423409948
54	0.05377959191
55	0.05336364432
56	0.05275994634
57	0.05239028857
58	0.05192238909
59	0.05172506785
60	0.05144136654
61	0.04968251025
62	0.0485013418
63	0.04803136485
64	0.04774918558
65	0.04742243726
66	0.04688808967
67	0.04610745536
68	0.04576350348
69	0.04555643484
70	0.04505082309
71	0.0448642341
72	0.04423789152
73	0.04388290938
74	0.04332921324
75	0.04257329102
76	0.04223839832
77	0.04199574045
78	0.04159049259
79	0.04124093882
80	0.04105922858
81	0.04088249195
82	0.04041072275
83	0.04008076652
84	0.03982978015
85	0.03959341978
86	0.03941820939
87	0.03923640977
88	0.03694794525
89	0.03682739653
90	0.03624582037
91	0.03593419665
92	0.03570034739
93	0.03541190529
94	0.03518944894
95	0.03497538576
96	0.03483929743
97	0.03449954641
98	0.0332179122
99	0.03304935253
100	0.03281853073
101	0.03264920334
102	0.03237397437
103	0.03217597026
104	0.03205224599
105	0.03193323587
106	0.03177570554
107	0.03166523802
108	0.0312851044
109	0.03112461588
110	0.03087582492
111	0.03072962964
112	0.03051612735
113	0.03036655293
114	0.03027836522
115	0.03016356131
116	0.03004312465
117	0.02980819318
118	0.02949534592
119	0.02933183463
120	0.02902261074
121	0.02886098533
122	0.02878324319
123	0.02863983514
124	0.02855953507
125	0.02846519436
126	0.02830541338
127	0.0277150992
128	0.02758902821
129	0.02736790225
130	0.02723694247
131	0.02703050533
132	0.02661615893
133	0.02653901192
134	0.0264344752
135	0.02619710103
136	0.02611760654
137	0.0259793975
138	0.02584965991
139	0.02576807547
140	0.02564347805
141	0.02556933518
142	0.02535313022
143	0.02528885803
144	0.02523051893
145	0.02504387111
146	0.02487371805
147	0.02480754821
148	0.02454707073
149	0.02451974339
150	0.02437597009
151	0.02423151901
152	0.02413883185
153	0.02405097223
154	0.02378623015
155	0.02357574166
156	0.02343429693
157	0.02333081489
158	0.02318041727
159	0.02257822949
160	0.0224647971
161	0.02241020068
162	0.02235020741
163	0.021801433
164	0.02167717613
165	0.02161583302
166	0.02151371695
167	0.0214304793
168	0.02130595102
169	0.02124765963
170	0.02115873333
171	0.02109004836
172	0.02102164857
173	0.02097263261
174	0.02087759482
175	0.02078333026
176	0.02068839746
177	0.02063350086
178	0.02053167722
179	0.02044304671
180	0.0203895496
181	0.02033333061
182	0.02027829582
183	0.02022506632
184	0.02017328838
185	0.02010023892
186	0.01999843412
187	0.01988329627
188	0.01982129149
189	0.01979762921
190	0.01968783361
191	0.01962701639
192	0.0195429423
193	0.01948513839
194	0.01942007378
195	0.01930140563
196	0.01907635588
197	0.01902445686
198	0.01895336342
199	0.01890432059
200	0.01883926043
201	0.01874368205
202	0.01865795454
203	0.0185971893
204	0.0182991805
205	0.01825331017
206	0.01819077746
207	0.01815657036
208	0.01809729568
209	0.01802052944
210	0.01801520638
211	0.01797300314
212	0.01779936628
213	0.01779647555
214	0.01773740411
215	0.0176285018
216	0.01739012719
217	0.01720236563
218	0.01714568968
219	0.01708899363
220	0.0170329288
221	0.01699771188
222	0.01683246032
223	0.01676398503
224	0.01674977065
225	0.0167033813
226	0.01664134208
227	0.01657001957
228	0.01653541297
229	0.01653013247
230	0.01650372262
231	0.01646969753
232	0.01644014628
233	0.01607394475
234	0.01604104474
235	0.01593352692
236	0.01587338343
237	0.01581318064
238	0.01573058145
239	0.01564749574
240	0.0156192535
241	0.01549260038
242	0.01544121477
243	0.01531493253
244	0.01523046633
245	0.01518127175
246	0.01509302821
247	0.01506452236
248	0.01505344042
249	0.01500877188
250	0.01498316198
251	0.01489485565
252	0.01485780848
253	0.01477349237
254	0.01473967593
255	0.01465077669
256	0.01461529133
257	0.01461527594
258	0.01461524677
259	0.01461526933
260	0.01461525655
261	0.01461522388
262	0.01461522117
263	0.01461523733
264	0.01461523318
265	0.01461521061
266	0.01461521238
267	0.01461520491
268	0.01461517006
269	0.01461015303
270	0.01457795887
271	0.01448477698
272	0.01438204785
273	0.01429890033
274	0.01426511728
275	0.01426508089
276	0.01426505577
277	0.01425764516
278	0.01422364678
279	0.01419174609
280	0.01410502316
281	0.01407714533
282	0.01405214289
283	0.01392338488
284	0.01388397472
285	0.01383971839
286	0.01375148088
287	0.01372987905
288	0.01370502603
289	0.01367995797
290	0.01364634085
291	0.01361687585
292	0.01358313374
293	0.01354613723
294	0.01351471693
295	0.01351193335
296	0.01344412456
297	0.0134149901
298	0.0133601253
299	0.01334232785
300	0.01326441824
301	0.01316094878
302	0.0131163933
303	0.01305172544
304	0.01297783938
305	0.01295285347
306	0.01289789411
307	0.01285881595
308	0.01280598822
309	0.01278302109
310	0.01273920047
311	0.01265678124
312	0.01261138621
313	0.01259546477
314	0.01257620796
315	0.01253789941
316	0.01251754173
317	0.01244185287
318	0.0124095825
319	0.01218455278
320	0.01211756711
321	0.01208365107
322	0.01203954678
323	0.01200387395
324	0.01197630359
325	0.01195267299
326	0.01191802892
327	0.01190843102
328	0.01187422698
329	0.01184610572
330	0.01180725458
331	0.01177879889
332	0.01175567206
333	0.01172622307
334	0.01151804696
335	0.01150322187
336	0.01147604491
337	0.01137563362
338	0.01137559902
339	0.01135174124
340	0.01130365606
341	0.0112882306
342	0.01122771728
343	0.01119311143
344	0.01117749807
345	0.01116584015
346	0.01113034029
347	0.01111221116
348	0.01109220643
349	0.01105295473
350	0.01103458441
351	0.01101643292
352	0.01099508307
353	0.01086330671
354	0.010806261
355	0.01078747553
356	0.01077523574
357	0.01075470139
358	0.01068626478
359	0.01064606387
360	0.01060862671
361	0.01060859633
362	0.01060859612
363	0.0106072089
364	0.01056710535
365	0.01056710977
366	0.01054159026
367	0.01053060496
368	0.01049271679
369	0.01040365446
370	0.01038790209
371	0.0103411827
372	0.0102172785
373	0.01021716971
374	0.01021718234
375	0.01021325505
376	0.01017818641
377	0.01015616551
378	0.0101300857
379	0.01007440788
380	0.01007437918
381	0.01007435494
382	0.01004743581
383	0.01003405391
384	0.009994485541
385	0.009994374416
386	0.009981932147
387	0.009981915953
388	0.009981865509
389	0.009981873664
390	0.009981866573
391	0.009981821408
392	0.00998185949
393	0.009957438993
394	0.009942950294
395	0.009924816311
396	0.009901226515
397	0.009901195105
398	0.009883201448
399	0.009883100972
400	0.009869432103
401	0.009848079074
402	0.009848085336
403	0.009836438981
404	0.009783439938
405	0.009762815884
406	0.009744200888
407	0.009723477874
408	0.009704148607
409	0.00970412146
410	0.009704117341
411	0.009655883941
412	0.009635667663
413	0.009591068274
414	0.009558950725
415	0.009544326254
416	0.009544304538
417	0.009536811119
418	0.009523901769
419	0.009492899065
420	0.009466629337
421	0.009439900983
422	0.009423252134
423	0.009403525257
424	0.009382947512
425	0.00936057532
426	0.009341096706
427	0.009318114331
428	0.009276560513
429	0.009263131172
430	0.009263105934
431	0.009246782262
432	0.00919520178
433	0.009131185483
434	0.00910478204
435	0.009091451035
436	0.009091408163
437	0.009091371707
438	0.009091296762
439	0.009091296002
440	0.009091279605
441	0.009077191846
442	0.009077151171
443	0.009077150593
444	0.009077136915
445	0.009077065763
446	0.009067842208
447	0.00903947798
448	0.009039460448
449	0.009039437864
450	0.009039407606
451	0.009039316719
452	0.009039287149
453	0.009039284796
454	0.009039246209
455	0.009039238169
456	0.009039192134
457	0.009039126206
458	0.009039139868
459	0.009039105098
460	0.009039060548
461	0.009030421034
462	0.009030356603
463	0.008996670354
464	0.008972670956
465	0.008961387578
466	0.008961384747
467	0.008961295768
468	0.008961299671
469	0.008961173804
470	0.00896115259
471	0.008961127625
472	0.008961098736
473	0.008961090745
474	0.008961060582
475	0.008961055435
476	0.008960927031
477	0.0089609186
478	0.008960846426
479	0.008960793185
480	0.008960756017
481	0.008960742556
482	0.008960659038
483	0.008960674856
484	0.008960616566
485	0.008960598537
486	0.008960573365
487	0.00894309002
488	0.008925650907
489	0.008925639329
490	0.008925639329
491	0.008925639329
492	0.008925639329
493	0.008925639329
494	0.008925639329
495	0.008925639329
496	0.008925639329
497	0.008925639329
498	0.008925639329
499	0.008925639329
500	0.008925639329
501	0.008925639329
502	0.008925639329
503	0.008925639329
504	0.008925639329
505	0.008925639329
506	0.008925639329
507	0.008916771837
508	0.008916747411
509	0.008902885803
510	0.008888546749
511	0.008857438918
512	0.008809513793
513	0.008786349071
514	0.00878631331
515	0.008786290147
516	0.008786289312
517	0.008786281643
518	0.008786252318
519	0.008786225595
520	0.008786250641
521	0.008786195123
522	0.008786185248
523	0.008786135515
524	0.008786095717
525	0.008786072378
526	0.008786065936
527	0.008785946916
528	0.008785918196
529	0.008785907407
530	0.008785778368
531	0.008785749182
532	0.008785712579
533	0.008785726941
534	0.008785704262
535	0.008785699687
536	0.008785644966
537	0.008785607734
538	0.008785595993
539	0.008785582743
540	0.008785527511
541	0.008785496137
542	0.008785474909
543	0.008785466812
544	0.008785457318
545	0.008785377195
546	0.008785267341
547	0.008785263217
548	0.008785227842
549	0.00878524609
550	0.008785224765
551	0.008785229793
552	0.008785224882
553	0.008785165475
554	0.008785142602
555	0.008785128477
556	0.008785091953
557	0.008785111662
558	0.008785087238
559	0.008785093811
560	0.008785068758
561	0.00878504859
562	0.008785012884
563	0.008785010604
564	0.00878497793
565	0.008784961676
566	0.008784922505
567	0.00878496871
568	0.008784934406
569	0.008784918059
570	0.008784886576
571	0.008784838252
572	0.008784867938
573	0.008784845783
574	0.008784848037
575	0.008784808746
576	0.008784825046
577	0.00878483767
578	0.008784805159
579	0.008784808164
580	0.008784750841
581	0.008784748289
582	0.008784728874
583	0.008784682476
584	0.00878457759
585	0.008784537968
586	0.008784486284
587	0.00878447216
588	0.008784457006
589	0.008784447702
590	0.008784440597
591	0.008784382713
592	0.008784366091
593	0.008784358334
594	0.008784348994
595	0.008784348655
596	0.008784322533
597	0.008784325705
598	0.008784320783
599	0.008784286346
600	0.008784287302
601	0.008784253423
602	0.008784213621
603	0.008784186141
604	0.008784186141
605	0.008784186141
606	0.008784167133
607	0.008784094321
608	0.008784088572
609	0.008784080343
610	0.008784091371
611	0.008783983465
612	0.008783968908
613	0.008783984996
614	0.008783913345
615	0.008783796526
616	0.008783733668
617	0.008783723689
618	0.008783700134
619	0.008783720247
620	0.008783715485
621	0.008783702182
622	0.008783669579
623	0.008783645352
624	0.008783659468
625	0.00878363846
626	0.008780773476
627	0.008780759342
628	0.008780751887
629	0.008780722896
630	0.008767279535
631	0.008767273178
632	0.008767290488
633	0.008767259076
634	0.008767249395
635	0.008767237602
636	0.008767159331
637	0.008767078337
638	0.008767101549
639	0.008767041299
640	0.008767012995
641	0.008767012995
642	0.008766999621
643	0.008766993285
644	0.008766987
645	0.008766909973
646	0.008766909973
647	0.008766909973
648	0.008766909973
649	0.008766909973
650	0.008766909973
651	0.008766909973
652	0.008766909973
653	0.008766909973
654	0.008766909973
655	0.008766909973
656	0.008766909973
657	0.008766909973
658	0.008766909973
659	0.008766909973
660	0.008766909973
661	0.008766909973
662	0.008766909973
663	0.008766909973
664	0.008766909973
665	0.008766909973
666	0.008766909973
667	0.008766909973
668	0.008766909973
669	0.008766909973
670	0.008766909973
671	0.008766909973
672	0.008766909973
673	0.008766909973
674	0.008766909973
675	0.008766909973
676	0.008766909973
677	0.008766909973
678	0.008766909973
679	0.008766909973
680	0.008766909973
681	0.008766909973
682	0.008766909973
683	0.008766909973
684	0.008766909973
685	0.008766909973
686	0.008766909973
687	0.008766909973
688	0.008766909973
689	0.008766909973
690	0.008766909973
691	0.008766909973
692	0.008766909973
693	0.008766909973
694	0.008766909973
695	0.008753991003
696	0.008753926856
697	0.008753924092
698	0.008753916029
699	0.008753886855
700	0.008753864849
